rate_date,from_currency_code,to_currency_code,exchange_rate,rate_source
2025-11-04,EUR,EUR,1.0,ECB_REFERENCE
2025-11-05,EUR,PLN,4.1112,ECB_REFERENCE
2025-11-05,EUR,RON,4.5451,ECB_REFERENCE
2025-11-05,EUR,EUR,1.0,ECB_REFERENCE
2025-11-06,EUR,PLN,4.1088,ECB_REFERENCE
2025-11-06,EUR,RON,4.575,ECB_REFERENCE
2025-11-06,EUR,EUR,1.0,ECB_REFERENCE
2025-11-07,EUR,PLN,4.1064,ECB_REFERENCE
2025-11-07,EUR,RON,4.5816,ECB_REFERENCE
2025-11-07,EUR,EUR,1.0,ECB_REFERENCE
2025-11-08,EUR,PLN,4.1031,ECB_REFERENCE
2025-11-08,EUR,RON,4.5829,ECB_REFERENCE
2025-11-08,EUR,EUR,1.0,ECB_REFERENCE
2025-11-09,EUR,PLN,4.1031,ECB_REFERENCE
2025-11-09,EUR,RON,4.59,ECB_REFERENCE
2025-11-09,EUR,EUR,1.0,ECB_REFERENCE
2025-11-10,EUR,PLN,4.1199,ECB_REFERENCE
2025-11-10,EUR,RON,4.6165,ECB_REFERENCE
2025-11-10,EUR,EUR,1.0,ECB_REFERENCE
2025-11-11,EUR,PLN,4.1243,ECB_REFERENCE
2025-11-11,EUR,RON,4.626,ECB_REFERENCE
2025-11-11,EUR,EUR,1.0,ECB_REFERENCE
2025-11-12,EUR,PLN,4.1077,ECB_REFERENCE
2025-11-12,EUR,RON,4.6246,ECB_REFERENCE
2025-11-12,EUR,EUR,1.0,ECB_REFERENCE
2025-11-13,EUR,PLN,4.1212,ECB_REFERENCE
2025-11-13,EUR,RON,4.6386,ECB_REFERENCE
2025-11-13,EUR,EUR,1.0,ECB_REFERENCE
2025-11-14,EUR,PLN,4.1243,ECB_REFERENCE
2025-11-14,EUR,RON,4.653,ECB_REFERENCE
2025-11-14,EUR,EUR,1.0,ECB_REFERENCE
2025-11-15,EUR,PLN,4.1314,ECB_REFERENCE
2025-11-15,EUR,RON,4.6726,ECB_REFERENCE
2025-11-15,EUR,EUR,1.0,ECB_REFERENCE
2025-11-16,EUR,PLN,4.1356,ECB_REFERENCE
2025-11-16,EUR,RON,4.6668,ECB_REFERENCE
2025-11-16,EUR,EUR,1.0,ECB_REFERENCE
2025-11-17,EUR,PLN,4.1404,ECB_REFERENCE
2025-11-17,EUR,RON,4.6189,ECB_REFERENCE
2025-11-17,EUR,EUR,1.0,ECB_REFERENCE
2025-11-18,EUR,PLN,4.146,ECB_REFERENCE
2025-11-18,EUR,RON,4.5599,ECB_REFERENCE
2025-11-18,EUR,EUR,1.0,ECB_REFERENCE
2025-11-19,EUR,PLN,4.121,ECB_REFERENCE
2025-11-19,EUR,RON,4.5671,ECB_REFERENCE
2025-11-19,EUR,EUR,1.0,ECB_REFERENCE
2025-11-20,EUR,PLN,4.1279,ECB_REFERENCE
2025-11-20,EUR,RON,4.5485,ECB_REFERENCE
2025-11-20,EUR,EUR,1.0,ECB_REFERENCE
2025-11-21,EUR,PLN,4.1176,ECB_REFERENCE
2025-11-21,EUR,RON,4.5704,ECB_REFERENCE
2025-11-21,EUR,EUR,1.0,ECB_REFERENCE
2025-11-22,EUR,PLN,4.1106,ECB_REFERENCE
2025-11-22,EUR,RON,4.6062,ECB_REFERENCE
2025-11-22,EUR,EUR,1.0,ECB_REFERENCE
2025-11-23,EUR,PLN,4.1106,ECB_REFERENCE
2025-11-23,EUR,RON,4.6128,ECB_REFERENCE
2025-11-23,EUR,EUR,1.0,ECB_REFERENCE
2025-11-24,EUR,PLN,4.1338,ECB_REFERENCE
2025-11-24,EUR,RON,4.6149,ECB_REFERENCE
2025-11-24,EUR,EUR,1.0,ECB_REFERENCE
2025-11-25,EUR,PLN,4.1193,ECB_REFERENCE
2025-11-25,EUR,RON,4.6132,ECB_REFERENCE
2025-11-25,EUR,EUR,1.0,ECB_REFERENCE
2025-11-26,EUR,PLN,4.1188,ECB_REFERENCE
2025-11-26,EUR,RON,4.5911,ECB_REFERENCE
2025-11-26,EUR,EUR,1.0,ECB_REFERENCE
2025-11-27,EUR,PLN,4.1151,ECB_REFERENCE
2025-11-27,EUR,RON,4.5792,ECB_REFERENCE
2025-11-27,EUR,EUR,1.0,ECB_REFERENCE
2025-11-28,EUR,PLN,4.1284,ECB_REFERENCE
2025-11-28,EUR,RON,4.5797,ECB_REFERENCE
2025-11-28,EUR,EUR,1.0,ECB_REFERENCE
2025-11-29,EUR,PLN,4.1243,ECB_REFERENCE
2025-11-29,EUR,RON,4.578,ECB_REFERENCE
2025-11-29,EUR,EUR,1.0,ECB_REFERENCE
2025-11-30,EUR,PLN,4.1276,ECB_REFERENCE
2025-11-30,EUR,RON,4.5879,ECB_REFERENCE
2025-11-30,EUR,EUR,1.0,ECB_REFERENCE
2025-12-01,EUR,PLN,4.1131,ECB_REFERENCE
2025-12-01,EUR,RON,4.5712,ECB_REFERENCE
2025-12-01,EUR,EUR,1.0,ECB_REFERENCE
2025-12-02,EUR,PLN,4.129,ECB_REFERENCE
2025-12-02,EUR,RON,4.5646,ECB_REFERENCE
2025-12-02,EUR,EUR,1.0,ECB_REFERENCE
2025-12-03,EUR,PLN,4.1086,ECB_REFERENCE
2025-12-03,EUR,RON,4.5717,ECB_REFERENCE
2025-12-03,EUR,EUR,1.0,ECB_REFERENCE
2025-12-04,EUR,PLN,4.1152,ECB_REFERENCE
2025-12-04,EUR,RON,4.5472,ECB_REFERENCE
2025-12-04,EUR,EUR,1.0,ECB_REFERENCE
2025-12-05,EUR,PLN,4.1185,ECB_REFERENCE
2025-12-05,EUR,RON,4.5589,ECB_REFERENCE
2025-12-05,EUR,EUR,1.0,ECB_REFERENCE
2025-12-06,EUR,PLN,4.1239,ECB_REFERENCE
2025-12-06,EUR,RON,4.569,ECB_REFERENCE
2025-12-06,EUR,EUR,1.0,ECB_REFERENCE
2025-12-07,EUR,PLN,4.1036,ECB_REFERENCE
2025-12-07,EUR,RON,4.5743,ECB_REFERENCE
2025-12-07,EUR,EUR,1.0,ECB_REFERENCE
2025-12-08,EUR,PLN,4.0993,ECB_REFERENCE
2025-12-08,EUR,RON,4.5666,ECB_REFERENCE
2025-12-08,EUR,EUR,1.0,ECB_REFERENCE
2025-12-09,EUR,PLN,4.1118,ECB_REFERENCE
2025-12-09,EUR,RON,4.5902,ECB_REFERENCE
2025-12-09,EUR,EUR,1.0,ECB_REFERENCE
2025-12-10,EUR,PLN,4.1376,ECB_REFERENCE
2025-12-10,EUR,RON,4.6113,ECB_REFERENCE
2025-12-10,EUR,EUR,1.0,ECB_REFERENCE
2025-12-11,EUR,PLN,4.136,ECB_REFERENCE
2025-12-11,EUR,RON,4.617,ECB_REFERENCE
2025-12-11,EUR,EUR,1.0,ECB_REFERENCE
2025-12-12,EUR,PLN,4.1471,ECB_REFERENCE
2025-12-12,EUR,RON,4.619,ECB_REFERENCE
2025-12-12,EUR,EUR,1.0,ECB_REFERENCE
2025-12-13,EUR,PLN,4.149,ECB_REFERENCE
2025-12-13,EUR,RON,4.6323,ECB_REFERENCE
2025-12-13,EUR,EUR,1.0,ECB_REFERENCE
2025-12-14,EUR,PLN,4.1482,ECB_REFERENCE
2025-12-14,EUR,RON,4.6205,ECB_REFERENCE
2025-12-14,EUR,EUR,1.0,ECB_REFERENCE
2025-12-15,EUR,PLN,4.1421,ECB_REFERENCE
2025-12-15,EUR,RON,4.6307,ECB_REFERENCE
2025-12-15,EUR,EUR,1.0,ECB_REFERENCE
2025-12-16,EUR,PLN,4.1422,ECB_REFERENCE
2025-12-16,EUR,RON,4.6362,ECB_REFERENCE
2025-12-16,EUR,EUR,1.0,ECB_REFERENCE
2025-12-17,EUR,PLN,4.1519,ECB_REFERENCE
2025-12-17,EUR,RON,4.6302,ECB_REFERENCE
2025-12-17,EUR,EUR,1.0,ECB_REFERENCE
2025-12-18,EUR,PLN,4.1629,ECB_REFERENCE
2025-12-18,EUR,RON,4.6363,ECB_REFERENCE
2025-12-18,EUR,EUR,1.0,ECB_REFERENCE
2025-12-19,EUR,PLN,4.1449,ECB_REFERENCE
2025-12-19,EUR,RON,4.6597,ECB_REFERENCE
2025-12-19,EUR,EUR,1.0,ECB_REFERENCE
2025-12-20,EUR,PLN,4.1376,ECB_REFERENCE
2025-12-20,EUR,RON,4.6327,ECB_REFERENCE
2025-12-20,EUR,EUR,1.0,ECB_REFERENCE
2025-12-21,EUR,PLN,4.1225,ECB_REFERENCE
2025-12-21,EUR,RON,4.6161,ECB_REFERENCE
2025-12-21,EUR,EUR,1.0,ECB_REFERENCE
2025-12-22,EUR,PLN,4.1233,ECB_REFERENCE
2025-12-22,EUR,RON,4.6117,ECB_REFERENCE
2025-12-22,EUR,EUR,1.0,ECB_REFERENCE
2025-12-23,EUR,PLN,4.1184,ECB_REFERENCE
2025-12-23,EUR,RON,4.6217,ECB_REFERENCE
2025-12-23,EUR,EUR,1.0,ECB_REFERENCE
2025-12-24,EUR,PLN,4.1233,ECB_REFERENCE
2025-12-24,EUR,RON,4.6268,ECB_REFERENCE
2025-12-24,EUR,EUR,1.0,ECB_REFERENCE
2025-12-25,EUR,PLN,4.1292,ECB_REFERENCE
2025-12-25,EUR,RON,4.6368,ECB_REFERENCE
2025-12-25,EUR,EUR,1.0,ECB_REFERENCE
2025-12-26,EUR,PLN,4.0987,ECB_REFERENCE
2025-12-26,EUR,RON,4.6309,ECB_REFERENCE
2025-12-26,EUR,EUR,1.0,ECB_REFERENCE
2025-12-27,EUR,PLN,4.0675,ECB_REFERENCE
2025-12-27,EUR,RON,4.6315,ECB_REFERENCE
2025-12-27,EUR,EUR,1.0,ECB_REFERENCE
2025-12-28,EUR,PLN,4.0674,ECB_REFERENCE
2025-12-28,EUR,RON,4.6484,ECB_REFERENCE
2025-12-28,EUR,EUR,1.0,ECB_REFERENCE
2025-12-29,EUR,PLN,4.0843,ECB_REFERENCE
2025-12-29,EUR,RON,4.6517,ECB_REFERENCE
2025-12-29,EUR,EUR,1.0,ECB_REFERENCE
2025-12-30,EUR,PLN,4.0772,ECB_REFERENCE
2025-12-30,EUR,RON,4.6596,ECB_REFERENCE
2025-12-30,EUR,EUR,1.0,ECB_REFERENCE
2025-12-31,EUR,PLN,4.0696,ECB_REFERENCE
2025-12-31,EUR,RON,4.6596,ECB_REFERENCE
2025-12-31,EUR,EUR,1.0,ECB_REFERENCE
2026-01-01,EUR,PLN,4.0837,ECB_REFERENCE
2026-01-01,EUR,RON,4.6505,ECB_REFERENCE
2026-01-01,EUR,EUR,1.0,ECB_REFERENCE
2026-01-02,EUR,PLN,4.0952,ECB_REFERENCE
2026-01-02,EUR,RON,4.6615,ECB_REFERENCE
2026-01-02,EUR,EUR,1.0,ECB_REFERENCE
2026-01-03,EUR,PLN,4.0815,ECB_REFERENCE
2026-01-03,EUR,RON,4.6774,ECB_REFERENCE
2026-01-03,EUR,EUR,1.0,ECB_REFERENCE
2026-01-04,EUR,PLN,4.0915,ECB_REFERENCE
2026-01-04,EUR,RON,4.6791,ECB_REFERENCE
2026-01-04,EUR,EUR,1.0,ECB_REFERENCE
2026-01-05,EUR,PLN,4.0806,ECB_REFERENCE
2026-01-05,EUR,RON,4.665,ECB_REFERENCE
2026-01-05,EUR,EUR,1.0,ECB_REFERENCE
2026-01-06,EUR,PLN,4.0729,ECB_REFERENCE
2026-01-06,EUR,RON,4.6739,ECB_REFERENCE
2026-01-06,EUR,EUR,1.0,ECB_REFERENCE
2026-01-07,EUR,PLN,4.0593,ECB_REFERENCE
2026-01-07,EUR,RON,4.681,ECB_REFERENCE
2026-01-07,EUR,EUR,1.0,ECB_REFERENCE
2026-01-08,EUR,PLN,4.0416,ECB_REFERENCE
2026-01-08,EUR,RON,4.6777,ECB_REFERENCE
2026-01-08,EUR,EUR,1.0,ECB_REFERENCE
2026-01-09,EUR,PLN,4.0432,ECB_REFERENCE
2026-01-09,EUR,RON,4.7177,ECB_REFERENCE
2026-01-09,EUR,EUR,1.0,ECB_REFERENCE
2026-01-10,EUR,PLN,4.0237,ECB_REFERENCE
2026-01-10,EUR,RON,4.742,ECB_REFERENCE
2026-01-10,EUR,EUR,1.0,ECB_REFERENCE
2026-01-11,EUR,PLN,4.0258,ECB_REFERENCE
2026-01-11,EUR,RON,4.7489,ECB_REFERENCE
2026-01-11,EUR,EUR,1.0,ECB_REFERENCE
2026-01-12,EUR,PLN,4.0275,ECB_REFERENCE
2026-01-12,EUR,RON,4.7563,ECB_REFERENCE
2026-01-12,EUR,EUR,1.0,ECB_REFERENCE
2026-01-13,EUR,PLN,4.0253,ECB_REFERENCE
2026-01-13,EUR,RON,4.7805,ECB_REFERENCE
2026-01-13,EUR,EUR,1.0,ECB_REFERENCE
2026-01-14,EUR,PLN,4.0189,ECB_REFERENCE
2026-01-14,EUR,RON,4.7994,ECB_REFERENCE
2026-01-14,EUR,EUR,1.0,ECB_REFERENCE
2026-01-15,EUR,PLN,4.0098,ECB_REFERENCE
2026-01-15,EUR,RON,4.7984,ECB_REFERENCE
2026-01-15,EUR,EUR,1.0,ECB_REFERENCE
2026-01-16,EUR,PLN,3.9948,ECB_REFERENCE
2026-01-16,EUR,RON,4.806,ECB_REFERENCE
2026-01-16,EUR,EUR,1.0,ECB_REFERENCE
2026-01-17,EUR,PLN,4.015,ECB_REFERENCE
2026-01-17,EUR,RON,4.8047,ECB_REFERENCE
2026-01-17,EUR,EUR,1.0,ECB_REFERENCE
2026-01-18,EUR,PLN,4.0122,ECB_REFERENCE
2026-01-18,EUR,RON,4.786,ECB_REFERENCE
2026-01-18,EUR,EUR,1.0,ECB_REFERENCE
2026-01-19,EUR,PLN,4.009,ECB_REFERENCE
2026-01-19,EUR,RON,4.7593,ECB_REFERENCE
2026-01-19,EUR,EUR,1.0,ECB_REFERENCE
2026-01-20,EUR,PLN,3.9962,ECB_REFERENCE
2026-01-20,EUR,RON,4.7631,ECB_REFERENCE
2026-01-20,EUR,EUR,1.0,ECB_REFERENCE
2026-01-21,EUR,PLN,4.0146,ECB_REFERENCE
2026-01-21,EUR,RON,4.8099,ECB_REFERENCE
2026-01-21,EUR,EUR,1.0,ECB_REFERENCE
2026-01-22,EUR,PLN,4.0064,ECB_REFERENCE
2026-01-22,EUR,RON,4.8341,ECB_REFERENCE
2026-01-22,EUR,EUR,1.0,ECB_REFERENCE
2026-01-23,EUR,PLN,4.0098,ECB_REFERENCE
2026-01-23,EUR,RON,4.8315,ECB_REFERENCE
2026-01-23,EUR,EUR,1.0,ECB_REFERENCE
2026-01-24,EUR,PLN,4.0159,ECB_REFERENCE
2026-01-24,EUR,RON,4.8326,ECB_REFERENCE
2026-01-24,EUR,EUR,1.0,ECB_REFERENCE
2026-01-25,EUR,PLN,4.0174,ECB_REFERENCE
2026-01-25,EUR,RON,4.8257,ECB_REFERENCE
2026-01-25,EUR,EUR,1.0,ECB_REFERENCE
2026-01-26,EUR,PLN,3.9978,ECB_REFERENCE
2026-01-26,EUR,RON,4.7996,ECB_REFERENCE
2026-01-26,EUR,EUR,1.0,ECB_REFERENCE
2026-01-27,EUR,PLN,4.0069,ECB_REFERENCE
2026-01-27,EUR,RON,4.7949,ECB_REFERENCE
2026-01-27,EUR,EUR,1.0,ECB_REFERENCE
2026-01-28,EUR,PLN,3.9985,ECB_REFERENCE
2026-01-28,EUR,RON,4.7951,ECB_REFERENCE
2026-01-28,EUR,EUR,1.0,ECB_REFERENCE
2026-01-29,EUR,PLN,4.0097,ECB_REFERENCE
2026-01-29,EUR,RON,4.7981,ECB_REFERENCE
2026-01-29,EUR,EUR,1.0,ECB_REFERENCE
2026-01-30,EUR,PLN,4.0004,ECB_REFERENCE
2026-01-30,EUR,RON,4.8187,ECB_REFERENCE
2026-01-30,EUR,EUR,1.0,ECB_REFERENCE
2026-01-31,EUR,PLN,4.0226,ECB_REFERENCE
2026-01-31,EUR,RON,4.827,ECB_REFERENCE
2026-01-31,EUR,EUR,1.0,ECB_REFERENCE
2026-02-01,EUR,PLN,4.0363,ECB_REFERENCE
2026-02-01,EUR,RON,4.848,ECB_REFERENCE
2026-02-01,EUR,EUR,1.0,ECB_REFERENCE
2026-02-02,EUR,PLN,4.0522,ECB_REFERENCE
2026-02-02,EUR,RON,4.8584,ECB_REFERENCE
2026-02-02,EUR,EUR,1.0,ECB_REFERENCE
2026-02-03,EUR,PLN,4.0607,ECB_REFERENCE
2026-02-03,EUR,RON,4.8673,ECB_REFERENCE
2026-02-03,EUR,EUR,1.0,ECB_REFERENCE
2026-02-04,EUR,PLN,4.0451,ECB_REFERENCE
2026-02-04,EUR,RON,4.8792,ECB_REFERENCE
2026-02-04,EUR,EUR,1.0,ECB_REFERENCE
2026-02-05,EUR,PLN,4.0259,ECB_REFERENCE
2026-02-05,EUR,RON,4.8656,ECB_REFERENCE
2026-02-05,EUR,EUR,1.0,ECB_REFERENCE
2026-02-06,EUR,PLN,4.0443,ECB_REFERENCE
2026-02-06,EUR,RON,4.88,ECB_REFERENCE
2026-02-06,EUR,EUR,1.0,ECB_REFERENCE
2026-02-07,EUR,PLN,4.0654,ECB_REFERENCE
2026-02-07,EUR,RON,4.8753,ECB_REFERENCE
2026-02-07,EUR,EUR,1.0,ECB_REFERENCE
2026-02-08,EUR,PLN,4.049,ECB_REFERENCE
2026-02-08,EUR,RON,4.8712,ECB_REFERENCE
2026-02-08,EUR,EUR,1.0,ECB_REFERENCE
2026-02-09,EUR,PLN,4.0504,ECB_REFERENCE
2026-02-09,EUR,RON,4.8726,ECB_REFERENCE
2026-02-09,EUR,EUR,1.0,ECB_REFERENCE
2026-02-10,EUR,PLN,4.0665,ECB_REFERENCE
2026-02-10,EUR,RON,4.8664,ECB_REFERENCE
2026-02-10,EUR,EUR,1.0,ECB_REFERENCE
2026-02-11,EUR,PLN,4.0715,ECB_REFERENCE
2026-02-11,EUR,RON,4.8496,ECB_REFERENCE
2026-02-11,EUR,EUR,1.0,ECB_REFERENCE
2026-02-12,EUR,PLN,4.0779,ECB_REFERENCE
2026-02-12,EUR,RON,4.8496,ECB_REFERENCE
2026-02-12,EUR,EUR,1.0,ECB_REFERENCE
2026-02-13,EUR,PLN,4.0672,ECB_REFERENCE
2026-02-13,EUR,RON,4.8456,ECB_REFERENCE
2026-02-13,EUR,EUR,1.0,ECB_REFERENCE
2026-02-14,EUR,PLN,4.0646,ECB_REFERENCE
2026-02-14,EUR,RON,4.841,ECB_REFERENCE
2026-02-14,EUR,EUR,1.0,ECB_REFERENCE
2026-02-15,EUR,PLN,4.0898,ECB_REFERENCE
2026-02-15,EUR,RON,4.8394,ECB_REFERENCE
2026-02-15,EUR,EUR,1.0,ECB_REFERENCE
2026-02-16,EUR,PLN,4.0863,ECB_REFERENCE
2026-02-16,EUR,RON,4.8038,ECB_REFERENCE
2026-02-16,EUR,EUR,1.0,ECB_REFERENCE
2026-02-17,EUR,PLN,4.0735,ECB_REFERENCE
2026-02-17,EUR,RON,4.7994,ECB_REFERENCE
2026-02-17,EUR,EUR,1.0,ECB_REFERENCE
2026-02-18,EUR,PLN,4.0637,ECB_REFERENCE
2026-02-18,EUR,RON,4.8226,ECB_REFERENCE
2026-02-18,EUR,EUR,1.0,ECB_REFERENCE
2026-02-19,EUR,PLN,4.0614,ECB_REFERENCE
2026-02-19,EUR,RON,4.8444,ECB_REFERENCE
2026-02-19,EUR,EUR,1.0,ECB_REFERENCE
2026-02-20,EUR,PLN,4.0622,ECB_REFERENCE
2026-02-20,EUR,RON,4.845,ECB_REFERENCE
2026-02-20,EUR,EUR,1.0,ECB_REFERENCE
2026-02-21,EUR,PLN,4.061,ECB_REFERENCE
2026-02-21,EUR,RON,4.8451,ECB_REFERENCE
2026-02-21,EUR,EUR,1.0,ECB_REFERENCE
2026-02-22,EUR,PLN,4.0854,ECB_REFERENCE
2026-02-22,EUR,RON,4.8057,ECB_REFERENCE
2026-02-22,EUR,EUR,1.0,ECB_REFERENCE
2026-02-23,EUR,PLN,4.0568,ECB_REFERENCE
2026-02-23,EUR,RON,4.7966,ECB_REFERENCE
2026-02-23,EUR,EUR,1.0,ECB_REFERENCE
2026-02-24,EUR,PLN,4.057,ECB_REFERENCE
2026-02-24,EUR,RON,4.8082,ECB_REFERENCE
2026-02-24,EUR,EUR,1.0,ECB_REFERENCE
2026-02-25,EUR,PLN,4.0637,ECB_REFERENCE
2026-02-25,EUR,RON,4.8017,ECB_REFERENCE
2026-02-25,EUR,EUR,1.0,ECB_REFERENCE
2026-02-26,EUR,PLN,4.0782,ECB_REFERENCE
2026-02-26,EUR,RON,4.819,ECB_REFERENCE
2026-02-26,EUR,EUR,1.0,ECB_REFERENCE
2026-02-27,EUR,PLN,4.0808,ECB_REFERENCE
2026-02-27,EUR,RON,4.8353,ECB_REFERENCE
2026-02-27,EUR,EUR,1.0,ECB_REFERENCE
2026-02-28,EUR,PLN,4.0847,ECB_REFERENCE
2026-02-28,EUR,RON,4.8258,ECB_REFERENCE
2026-02-28,EUR,EUR,1.0,ECB_REFERENCE
2026-03-01,EUR,PLN,4.0947,ECB_REFERENCE
2026-03-01,EUR,RON,4.8276,ECB_REFERENCE
2026-03-01,EUR,EUR,1.0,ECB_REFERENCE
2026-03-02,EUR,PLN,4.0947,ECB_REFERENCE
2026-03-02,EUR,RON,4.8525,ECB_REFERENCE
2026-03-02,EUR,EUR,1.0,ECB_REFERENCE
2026-03-03,EUR,PLN,4.0596,ECB_REFERENCE
2026-03-03,EUR,RON,4.8284,ECB_REFERENCE
2026-03-03,EUR,EUR,1.0,ECB_REFERENCE
2026-03-04,EUR,PLN,4.0427,ECB_REFERENCE
2026-03-04,EUR,RON,4.8223,ECB_REFERENCE
2026-03-04,EUR,EUR,1.0,ECB_REFERENCE
2026-03-05,EUR,PLN,4.0391,ECB_REFERENCE
2026-03-05,EUR,RON,4.7969,ECB_REFERENCE
2026-03-05,EUR,EUR,1.0,ECB_REFERENCE
2026-03-06,EUR,PLN,4.0252,ECB_REFERENCE
2026-03-06,EUR,RON,4.7824,ECB_REFERENCE
2026-03-06,EUR,EUR,1.0,ECB_REFERENCE
2026-03-07,EUR,PLN,4.0598,ECB_REFERENCE
2026-03-07,EUR,RON,4.8126,ECB_REFERENCE
2026-03-07,EUR,EUR,1.0,ECB_REFERENCE
2026-03-08,EUR,PLN,4.054,ECB_REFERENCE
2026-03-08,EUR,RON,4.8064,ECB_REFERENCE
2026-03-08,EUR,EUR,1.0,ECB_REFERENCE
2026-03-09,EUR,PLN,4.0377,ECB_REFERENCE
2026-03-09,EUR,RON,4.7743,ECB_REFERENCE
2026-03-09,EUR,EUR,1.0,ECB_REFERENCE
2026-03-10,EUR,PLN,4.036,ECB_REFERENCE
2026-03-10,EUR,RON,4.7577,ECB_REFERENCE
2026-03-10,EUR,EUR,1.0,ECB_REFERENCE
2026-03-11,EUR,PLN,4.0348,ECB_REFERENCE
2026-03-11,EUR,RON,4.731,ECB_REFERENCE
2026-03-11,EUR,EUR,1.0,ECB_REFERENCE
2026-03-12,EUR,PLN,4.0241,ECB_REFERENCE
2026-03-12,EUR,RON,4.7335,ECB_REFERENCE
2026-03-12,EUR,EUR,1.0,ECB_REFERENCE
2026-03-13,EUR,PLN,4.0292,ECB_REFERENCE
2026-03-13,EUR,RON,4.7404,ECB_REFERENCE
2026-03-13,EUR,EUR,1.0,ECB_REFERENCE
2026-03-14,EUR,PLN,4.0106,ECB_REFERENCE
2026-03-14,EUR,RON,4.7546,ECB_REFERENCE
2026-03-14,EUR,EUR,1.0,ECB_REFERENCE
2026-03-15,EUR,PLN,3.9994,ECB_REFERENCE
2026-03-15,EUR,RON,4.7651,ECB_REFERENCE
2026-03-15,EUR,EUR,1.0,ECB_REFERENCE
2026-03-16,EUR,PLN,3.9992,ECB_REFERENCE
2026-03-16,EUR,RON,4.7422,ECB_REFERENCE
2026-03-16,EUR,EUR,1.0,ECB_REFERENCE
2026-03-17,EUR,PLN,3.9948,ECB_REFERENCE
2026-03-17,EUR,RON,4.7482,ECB_REFERENCE
2026-03-17,EUR,EUR,1.0,ECB_REFERENCE
2026-03-18,EUR,PLN,4.0034,ECB_REFERENCE
2026-03-18,EUR,RON,4.7459,ECB_REFERENCE
2026-03-18,EUR,EUR,1.0,ECB_REFERENCE
2026-03-19,EUR,PLN,4.0248,ECB_REFERENCE
2026-03-19,EUR,RON,4.7626,ECB_REFERENCE
2026-03-19,EUR,EUR,1.0,ECB_REFERENCE
2026-03-20,EUR,PLN,4.0212,ECB_REFERENCE
2026-03-20,EUR,RON,4.7751,ECB_REFERENCE
2026-03-20,EUR,EUR,1.0,ECB_REFERENCE
2026-03-21,EUR,PLN,4.0484,ECB_REFERENCE
2026-03-21,EUR,RON,4.8079,ECB_REFERENCE
2026-03-21,EUR,EUR,1.0,ECB_REFERENCE
2026-03-22,EUR,PLN,4.031,ECB_REFERENCE
2026-03-22,EUR,RON,4.7923,ECB_REFERENCE
2026-03-22,EUR,EUR,1.0,ECB_REFERENCE
2026-03-23,EUR,PLN,4.052,ECB_REFERENCE
2026-03-23,EUR,RON,4.7745,ECB_REFERENCE
2026-03-23,EUR,EUR,1.0,ECB_REFERENCE
2026-03-24,EUR,PLN,4.0332,ECB_REFERENCE
2026-03-24,EUR,RON,4.7664,ECB_REFERENCE
2026-03-24,EUR,EUR,1.0,ECB_REFERENCE
2026-03-25,EUR,PLN,4.0392,ECB_REFERENCE
2026-03-25,EUR,RON,4.7647,ECB_REFERENCE
2026-03-25,EUR,EUR,1.0,ECB_REFERENCE
2026-03-26,EUR,PLN,4.03,ECB_REFERENCE
2026-03-26,EUR,RON,4.7535,ECB_REFERENCE
2026-03-26,EUR,EUR,1.0,ECB_REFERENCE
2026-03-27,EUR,PLN,4.0199,ECB_REFERENCE
2026-03-27,EUR,RON,4.7388,ECB_REFERENCE
2026-03-27,EUR,EUR,1.0,ECB_REFERENCE
2026-03-28,EUR,PLN,4.052,ECB_REFERENCE
2026-03-28,EUR,RON,4.7438,ECB_REFERENCE
2026-03-28,EUR,EUR,1.0,ECB_REFERENCE
2026-03-29,EUR,PLN,4.0646,ECB_REFERENCE
2026-03-29,EUR,RON,4.7356,ECB_REFERENCE
2026-03-29,EUR,EUR,1.0,ECB_REFERENCE
2026-03-30,EUR,PLN,4.0619,ECB_REFERENCE
2026-03-30,EUR,RON,4.7238,ECB_REFERENCE
2026-03-30,EUR,EUR,1.0,ECB_REFERENCE
2026-03-31,EUR,PLN,4.0242,ECB_REFERENCE
2026-03-31,EUR,RON,4.701,ECB_REFERENCE
2026-03-31,EUR,EUR,1.0,ECB_REFERENCE
2026-04-01,EUR,PLN,3.9987,ECB_REFERENCE
2026-04-01,EUR,RON,4.664,ECB_REFERENCE
2026-04-01,EUR,EUR,1.0,ECB_REFERENCE
2026-04-02,EUR,PLN,3.982,ECB_REFERENCE
2026-04-02,EUR,RON,4.6856,ECB_REFERENCE
2026-04-02,EUR,EUR,1.0,ECB_REFERENCE
2026-04-03,EUR,PLN,3.9814,ECB_REFERENCE
2026-04-03,EUR,RON,4.7068,ECB_REFERENCE
2026-04-03,EUR,EUR,1.0,ECB_REFERENCE
2026-04-04,EUR,PLN,3.9871,ECB_REFERENCE
2026-04-04,EUR,RON,4.7197,ECB_REFERENCE
2026-04-04,EUR,EUR,1.0,ECB_REFERENCE
2026-04-05,EUR,PLN,3.9745,ECB_REFERENCE
2026-04-05,EUR,RON,4.7284,ECB_REFERENCE
2026-04-05,EUR,EUR,1.0,ECB_REFERENCE
2026-04-06,EUR,PLN,3.9847,ECB_REFERENCE
2026-04-06,EUR,RON,4.7188,ECB_REFERENCE
2026-04-06,EUR,EUR,1.0,ECB_REFERENCE
2026-04-07,EUR,PLN,3.9925,ECB_REFERENCE
